cbench-consumer-tiff2median/tif_luv/Luv32fromLuv48,2804
cbench-consumer-tiff2median/tif_luv/LogLuvDecode24,12378
cbench-consumer-tiff2median/tif_luv/pix16toY,3336
cbench-consumer-tiff2median/tif_luv/LogLuvEncodeTile,8916
cbench-consumer-tiff2median/tif_luv/L16fromY,2659
cbench-consumer-tiff2median/tif_luv/uv_decode,5910
cbench-consumer-tiff2median/tif_luv/LogLuvDecodeTile,8916
cbench-consumer-tiff2median/tif_luv/Luv24fromLuv48,5515
cbench-consumer-tiff2median/tif_luv/Luv32toRGB,2702
cbench-consumer-tiff2median/tif_luv/LogLuvCleanup,2319
cbench-consumer-tiff2median/tif_luv/Luv32toLuv48,5003
cbench-consumer-tiff2median/tif_luv/LogL16InitState,7829
cbench-consumer-tiff2median/tif_luv/Luv24toLuv48,4503
cbench-consumer-tiff2median/tif_luv/LogL16GuessDataFmt,2803
cbench-consumer-tiff2median/tif_luv/Luv24toRGB,2702
cbench-consumer-tiff2median/tif_luv/LogLuvDecodeStrip,8916
cbench-consumer-tiff2median/tif_luv/Luv24toXYZ,2463
cbench-consumer-tiff2median/tif_luv/LogLuvEncode24,16403
cbench-consumer-tiff2median/tif_luv/LogLuvVSetField,9508
cbench-consumer-tiff2median/tif_luv/pix32fromXYZ,9516
cbench-consumer-tiff2median/tif_luv/L16toGry,4410
cbench-consumer-tiff2median/tif_luv/pix16fromY,5005
cbench-consumer-tiff2median/tif_luv/XYZtoRGB24,8773
cbench-consumer-tiff2median/tif_luv/Luv24fromXYZ,2486
cbench-consumer-tiff2median/tif_luv/pix24toXYZ,9925
cbench-consumer-tiff2median/tif_luv/LogLuvVGetField,5783
cbench-consumer-tiff2median/tif_luv/L16toY,2653
cbench-consumer-tiff2median/tif_luv/pix24fromXYZ,8465
cbench-consumer-tiff2median/tif_luv/uv_encode,4203
cbench-consumer-tiff2median/tif_luv/TIFFInitSGILog,7010
cbench-consumer-tiff2median/tif_luv/LogLuvSetupEncode,11243
cbench-consumer-tiff2median/tif_luv/pix32toXYZ,9985
cbench-consumer-tiff2median/tif_luv/LogLuvSetupDecode,10260
cbench-consumer-tiff2median/tif_open/TIFFInitOrder,2503
cbench-consumer-tiff2median/tif_open/_TIFFgetMode,3847
cbench-consumer-tiff2median/tif_getimage/TIFFYCbCrToRGBInit,12006
cbench-consumer-tiff2median/tif_getimage/putRGBcontig8bitMaptile,4103
cbench-consumer-tiff2median/tif_getimage/putRGBcontig16bittile,3304
cbench-consumer-tiff2median/tif_getimage/TIFFReadRGBAImage,3848
cbench-consumer-tiff2median/tif_getimage/putcontig8bitYCbCr44tile,27003
cbench-consumer-tiff2median/tif_getimage/put2bitcmaptile,7603
cbench-consumer-tiff2median/tif_getimage/TIFFReadRGBAStrip,7606
cbench-consumer-tiff2median/tif_getimage/putRGBcontig8bitCMYKtile,49903
cbench-consumer-tiff2median/tif_getimage/initYCbCrConversion,9179
cbench-consumer-tiff2median/tif_getimage/putRGBAAcontig8bittile,14303
cbench-consumer-tiff2median/tif_getimage/putRGBUAcontig16bittile,10804
cbench-consumer-tiff2median/tif_getimage/putcontig8bitYCbCr11tile,6103
cbench-consumer-tiff2median/tif_getimage/checkcmap,3303
cbench-consumer-tiff2median/tif_getimage/gtStripContig,18467
cbench-consumer-tiff2median/tif_getimage/put1bitcmaptile,10403
cbench-consumer-tiff2median/tif_getimage/cvtcmap,3004
cbench-consumer-tiff2median/tif_getimage/setorientation,4893
cbench-consumer-tiff2median/tif_getimage/putRGBUAcontig8bittile,10704
cbench-consumer-tiff2median/tif_getimage/buildMap,6160
cbench-consumer-tiff2median/tif_getimage/gtTileContig,20166
cbench-consumer-tiff2median/tif_getimage/putRGBAAseparate16bittile,4104
cbench-consumer-tiff2median/tif_getimage/TIFFRGBAImageEnd,5323
cbench-consumer-tiff2median/tif_getimage/putgreytile,3503
cbench-consumer-tiff2median/tif_getimage/putRGBseparate16bittile,3703
cbench-consumer-tiff2median/tif_getimage/put2bitbwtile,7603
cbench-consumer-tiff2median/tif_getimage/put4bitbwtile,6103
cbench-consumer-tiff2median/tif_getimage/put4bitcmaptile,6103
cbench-consumer-tiff2median/tif_getimage/putRGBAAcontig16bittile,3404
cbench-consumer-tiff2median/tif_getimage/isCCITTCompression,2666
cbench-consumer-tiff2median/tif_getimage/putRGBUAseparate16bittile,8203
cbench-consumer-tiff2median/tif_getimage/TIFFReadRGBATile,16010
cbench-consumer-tiff2median/tif_getimage/pickTileSeparateCase,6618
cbench-consumer-tiff2median/tif_getimage/putcontig8bitYCbCr22tile,10504
cbench-consumer-tiff2median/tif_getimage/makecmap,20004
cbench-consumer-tiff2median/tif_getimage/putRGBcontig8bitCMYKMaptile,8104
cbench-consumer-tiff2median/tif_getimage/putcontig8bitYCbCr41tile,9904
cbench-consumer-tiff2median/tif_getimage/makebwmap,17003
cbench-consumer-tiff2median/tif_getimage/putcontig8bitYCbCr42tile,15704
cbench-consumer-tiff2median/tif_getimage/putRGBseparate8bittile,12805
cbench-consumer-tiff2median/tif_getimage/putRGBUAseparate8bittile,8101
cbench-consumer-tiff2median/tif_getimage/putRGBseparate8bitMaptile,4103
cbench-consumer-tiff2median/tif_getimage/put8bitcmaptile,10603
cbench-consumer-tiff2median/tif_getimage/putRGBcontig8bittile,12803
cbench-consumer-tiff2median/tif_getimage/TIFFRGBAImageGet,6879
cbench-consumer-tiff2median/tif_getimage/put1bitbwtile,10403
cbench-consumer-tiff2median/tif_getimage/setupMap,11648
cbench-consumer-tiff2median/tif_getimage/putcontig8bitYCbCr21tile,7204
cbench-consumer-tiff2median/tif_getimage/putRGBAAseparate8bittile,15205
cbench-consumer-tiff2median/tif_dirinfo/_TIFFMergeFieldInfo,5603
cbench-consumer-tiff2median/tif_dirinfo/_TIFFPrintFieldInfo,7530
cbench-consumer-tiff2median/tif_dirinfo/_TIFFFindFieldInfo,3605
cbench-consumer-tiff2median/tif_dirinfo/tagCompare,3303
cbench-consumer-tiff2median/tif_dirinfo/_TIFFSetupFieldInfo,1993
cbench-consumer-tiff2median/tif_dirinfo/_TIFFFieldWithTag,3047
cbench-consumer-tiff2median/tif_dirinfo/_TIFFSampleToTagType,3804
cbench-consumer-tiff2median/tif_write/TIFFWriteBufferSetup,7261
cbench-consumer-tiff2median/tif_write/TIFFGrowStrips,6945
cbench-consumer-tiff2median/tif_write/TIFFWriteEncodedTile,27425
cbench-consumer-tiff2median/tif_write/TIFFWriteRawStrip,11219
cbench-consumer-tiff2median/tif_write/TIFFSetupStrips,8788
cbench-consumer-tiff2median/tif_write/TIFFAppendToStrip,10589
cbench-consumer-tiff2median/tif_write/TIFFWriteEncodedStrip,24625
cbench-consumer-tiff2median/tif_write/TIFFWriteCheck,9623
cbench-consumer-tiff2median/tif_write/TIFFWriteTile,3510
cbench-consumer-tiff2median/tif_write/TIFFFlushData1,4693
cbench-consumer-tiff2median/tif_write/TIFFWriteRawTile,4509
cbench-consumer-tiff2median/tif_close/TIFFClose,9055
cbench-consumer-tiff2median/tif_warning/TIFFWarning,5792
cbench-consumer-tiff2median/tif_dir/TIFFSetDirectory,4039
cbench-consumer-tiff2median/tif_dir/TIFFDefaultDirectory,7332
cbench-consumer-tiff2median/tif_dir/TIFFUnlinkDirectory,15475
cbench-consumer-tiff2median/tif_dir/checkInkNamesString,5218
cbench-consumer-tiff2median/tif_dir/TIFFNumberOfDirectories,2476
cbench-consumer-tiff2median/tif_dir/setExtraSamples,6126
cbench-consumer-tiff2median/tif_dir/TIFFAdvanceDirectory,18622
cbench-consumer-tiff2median/tif_dir/_TIFFsetByteArray,3148
cbench-consumer-tiff2median/tif_dir/OkToChangeTag,5229
cbench-consumer-tiff2median/tif_dir/TIFFVSetField,5777
cbench-consumer-tiff2median/tif_dir/TIFFVGetField,6075
cbench-consumer-tiff2median/tif_dir/TIFFReassignTagToIgnore,3903
cbench-consumer-tiff2median/tif_print/_TIFFprintAscii,6092
cbench-consumer-tiff2median/tif_packbits/PackBitsPreEncode,2189
cbench-consumer-tiff2median/tif_packbits/PackBitsEncodeChunk,4009
cbench-consumer-tiff2median/tif_packbits/PackBitsDecode,8445
cbench-consumer-tiff2median/tif_swab/TIFFSwabArrayOfShort,2203
cbench-consumer-tiff2median/tif_swab/TIFFSwabArrayOfLong,2503
cbench-consumer-tiff2median/tif_swab/TIFFSwabArrayOfDouble,2708
cbench-consumer-tiff2median/tif_swab/TIFFReverseBits,4504
cbench-consumer-tiff2median/tif_tile/_TIFFDefaultTileSize,2605
cbench-consumer-tiff2median/tif_tile/TIFFNumberOfTiles,15259
cbench-consumer-tiff2median/tif_tile/TIFFComputeTile,33809
cbench-consumer-tiff2median/tif_tile/TIFFCheckTile,6470
cbench-consumer-tiff2median/tif_tile/TIFFVTileSize,12212
cbench-consumer-tiff2median/tif_tile/TIFFTileRowSize,2603
cbench-consumer-tiff2median/tif_unix/unixErrorHandler,2403
cbench-consumer-tiff2median/tif_unix/unixWarningHandler,2728
cbench-consumer-tiff2median/tif_unix/TIFFOpen,3525
cbench-consumer-tiff2median/tif_unix/TIFFFdOpen,2474
cbench-consumer-tiff2median/tif_unix/_tiffSizeProc,1580
cbench-consumer-tiff2median/tif_dirwrite/TIFFWritePerSampleShorts,4531
cbench-consumer-tiff2median/tif_dirwrite/TIFFSetupShortLong,3504
cbench-consumer-tiff2median/tif_dirwrite/TIFFWriteLongArray,2793
cbench-consumer-tiff2median/tif_dirwrite/TIFFWriteShortArray,5214
cbench-consumer-tiff2median/tif_dirwrite/TIFFWriteRationalArray,9670
cbench-consumer-tiff2median/tif_dirwrite/TIFFWriteData,11349
cbench-consumer-tiff2median/tif_dirwrite/TIFFLinkDirectory,26118
cbench-consumer-tiff2median/tif_dirwrite/TIFFWriteFloatArray,2793
cbench-consumer-tiff2median/tif_dirwrite/TIFFWritePerSampleAnys,4704
cbench-consumer-tiff2median/tif_dirwrite/TIFFWriteTransferFunction,5319
cbench-consumer-tiff2median/tif_dirwrite/TIFFWriteShortTable,4244
cbench-consumer-tiff2median/tif_dirwrite/TIFFWriteByteArray,2692
cbench-consumer-tiff2median/tif_flush/TIFFFlushData,4001
cbench-consumer-tiff2median/tif_flush/TIFFFlush,3197
cbench-consumer-tiff2median/tif_dumpmode/DumpModeDecode,3649
cbench-consumer-tiff2median/tif_dumpmode/DumpModeEncode,5580
cbench-consumer-tiff2median/ctuning-rtl/main,4635
cbench-consumer-tiff2median/tif_compress/TIFFUnRegisterCODEC,3092
cbench-consumer-tiff2median/tif_compress/TIFFFindCODEC,3303
cbench-consumer-tiff2median/tif_compress/TIFFSetCompressionScheme,4684
cbench-consumer-tiff2median/tif_compress/TIFFNoDecode,3045
cbench-consumer-tiff2median/tif_compress/TIFFNoEncode,4273
cbench-consumer-tiff2median/tif_compress/TIFFRegisterCODEC,4494
cbench-consumer-tiff2median/tif_predict/PredictorPrintDir,8271
cbench-consumer-tiff2median/tif_predict/PredictorVGetField,5782
cbench-consumer-tiff2median/tif_predict/PredictorDecodeTile,10371
cbench-consumer-tiff2median/tif_predict/PredictorSetupDecode,7778
cbench-consumer-tiff2median/tif_predict/PredictorSetup,6301
cbench-consumer-tiff2median/tif_predict/horAcc8,9604
cbench-consumer-tiff2median/tif_predict/swabHorAcc16,7484
cbench-consumer-tiff2median/tif_predict/horAcc16,6203
cbench-consumer-tiff2median/tif_predict/PredictorEncodeTile,10134
cbench-consumer-tiff2median/tif_predict/PredictorVSetField,5882
cbench-consumer-tiff2median/tif_predict/horDiff16,6403
cbench-consumer-tiff2median/tif_predict/horDiff8,10704
cbench-consumer-tiff2median/tif_predict/PredictorEncodeRow,9016
cbench-consumer-tiff2median/tif_predict/PredictorSetupEncode,7133
cbench-consumer-tiff2median/tif_predict/PredictorDecodeRow,9270
cbench-consumer-tiff2median/tif_thunder/ThunderDecodeRow,3243
cbench-consumer-tiff2median/tif_fax3/Fax3PreDecode,3679
cbench-consumer-tiff2median/tif_fax3/Fax3SetupState,12440
cbench-consumer-tiff2median/tif_fax3/TIFFInitCCITTFax4,3443
cbench-consumer-tiff2median/tif_fax3/TIFFInitCCITTRLE,2514
cbench-consumer-tiff2median/tif_fax3/Fax3PutEOL,15683
cbench-consumer-tiff2median/tif_fax3/Fax3PrintDir,15961
cbench-consumer-tiff2median/tif_fax3/Fax3Cleanup,4689
cbench-consumer-tiff2median/tif_fax3/InitCCITTFax3,8338
cbench-consumer-tiff2median/tif_fax3/Fax3Close,5419
cbench-consumer-tiff2median/tif_fax3/Fax4PostEncode,3977
cbench-consumer-tiff2median/tif_fax3/Fax3Encode,8746
cbench-consumer-tiff2median/tif_fax3/Fax3PostEncode,3075
cbench-consumer-tiff2median/tif_fax3/Fax4Encode,4407
cbench-consumer-tiff2median/tif_fax3/Fax3Encode1DRow,9517
cbench-consumer-tiff2median/tif_fax3/Fax3PreEncode,6286
cbench-consumer-tiff2median/tif_fax3/TIFFInitCCITTRLEW,2514
cbench-consumer-tiff2median/tif_fax3/Fax3PutBits,7333
cbench-consumer-tiff2median/tif_fax3/TIFFInitCCITTFax3,2494
cbench-consumer-tiff2median/tif_aux/TIFFDefaultTransferFunction,6916
cbench-consumer-tiff2median/tif_aux/TIFFDefaultRefBlackWhite,3424
cbench-consumer-tiff2median/tif_error/TIFFError,5792
cbench-consumer-tiff2median/tiffdither/processCompressOptions,8210
cbench-consumer-tiff2median/tiffdither/processG3Options,5407
cbench-consumer-tiff2median/tiffdither/usage,2312
cbench-consumer-tiff2median/tif_strip/TIFFComputeStrip,6596
cbench-consumer-tiff2median/tif_strip/TIFFNumberOfStrips,7303
cbench-consumer-tiff2median/tif_strip/_TIFFDefaultStripSize,4269
cbench-consumer-tiff2median/tif_strip/TIFFStripSize,2192
cbench-consumer-tiff2median/tif_strip/TIFFRasterScanlineSize,2703
cbench-consumer-tiff2median/tif_strip/TIFFVStripSize,11620
cbench-consumer-tiff2median/tif_strip/TIFFScanlineSize,2403
cbench-security-sha/sha_driver/main1,5942
cbench-security-sha/sha/sha_transform,9904
cbench-security-sha/sha/byte_reverse,3003
cbench-security-sha/sha/sha_update,5884
cbench-security-sha/sha/sha_final,7534
cbench-security-sha/sha/sha_stream,2577
cbench-security-sha/ctuning-rtl/main,4786
polybench-cpu-jacobi-1d-imper/jacobi-1d-imper/init_array,6703
polybench-cpu-jacobi-1d-imper/jacobi-1d-imper/main,6695
polybench-cpu-jacobi-1d-imper/jacobi-1d-imper/print_array,3360
polybench-cpu-jacobi-1d-imper/jacobi-1d-imper/absVal,2104
polybench-cpu-jacobi-1d-imper/jacobi-1d-imper/kernel_jacobi_1d_imper,4603
polybench-cpu-jacobi-1d-imper/jacobi-1d-imper/percentDiff,5010
polybench-cpu-fdtd-2d/fdtd-2d/init_array,11804
polybench-cpu-fdtd-2d/fdtd-2d/main,8695
polybench-cpu-fdtd-2d/fdtd-2d/print_array,6221
polybench-cpu-fdtd-2d/fdtd-2d/absVal,2104
polybench-cpu-fdtd-2d/fdtd-2d/percentDiff,5010
milepost-codelet-mibench-consumer-lame-src-fft-codelet-2-1/fft.codelet__2.wrapper/main,8855
milepost-codelet-mibench-consumer-lame-src-fft-codelet-2-1/fft.codelet__2/astex_codelet__2,17504
polybench-cpu-durbin/durbin/init_array,17902
polybench-cpu-durbin/durbin/kernel_durbin,7903
polybench-cpu-durbin/durbin/main,9431
polybench-cpu-durbin/durbin/print_array,3040
polybench-cpu-durbin/durbin/absVal,2104
polybench-cpu-durbin/durbin/percentDiff,5010
cbench-security-rijndael/aes/decrypt,36907
cbench-security-rijndael/aes/encrypt,36907
cbench-security-rijndael/aesxam/encfile,12893
cbench-security-rijndael/aesxam/fillrand,2308
cbench-security-rijndael/aesxam/decfile,12893
cbench-security-rijndael/ctuning-rtl/main,4615
polybench-cpu-mvt/mvt/init_array,14203
polybench-cpu-mvt/mvt/kernel_mvt,4905
polybench-cpu-mvt/mvt/main,8775
polybench-cpu-mvt/mvt/print_array,3578
polybench-cpu-mvt/mvt/absVal,2104
polybench-cpu-mvt/mvt/percentDiff,5010
milepost-codelet-mibench-consumer-lame-src-newmdct-codelet-3-1/newmdct.codelet__3.wrapper/main,8842
milepost-codelet-mibench-consumer-lame-src-newmdct-codelet-3-1/newmdct.codelet__3/astex_codelet__3,4503
polybench-cpu-gemm/gemm/init_array,11403
polybench-cpu-gemm/gemm/kernel_gemm,5203
polybench-cpu-gemm/gemm/main,8055
polybench-cpu-gemm/gemm/print_array,4615
polybench-cpu-gemm/gemm/absVal,2104
polybench-cpu-gemm/gemm/percentDiff,5010
milepost-codelet-mibench-office-rsynth-src-nsynth-codelet-5-1/nsynth.codelet__5/astex_codelet__5,3906
milepost-codelet-mibench-office-rsynth-src-nsynth-codelet-5-1/nsynth.codelet__5.wrapper/main,11841
cbench-automotive-qsort1/qsort/swap,2403
cbench-automotive-qsort1/qsort/shortsort,5613
cbench-automotive-qsort1/qsort_large/main1,15776
cbench-automotive-qsort1/qsort_large/compare,2703
cbench-automotive-qsort1/ctuning-rtl/main,4786
milepost-codelet-mibench-automotive-qsort1-src-qsort-codelet-1-1/qsort.codelet__1/astex_codelet__1,2403
milepost-codelet-mibench-automotive-qsort1-src-qsort-codelet-1-1/qsort.codelet__1.wrapper/main,7509
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchDoubleArray,1876
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchFloat,3503
cbench-consumer-tiff2bw/tif_dirread/CheckDirCount,2888
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchRefBlackWhite,7413
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchExtraSamples,4888
cbench-consumer-tiff2bw/tif_dirread/CheckMalloc,2133
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchStripThing,7742
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchByteArray,6618
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchShortPair,3831
cbench-consumer-tiff2bw/tif_dirread/cvtRational,5867
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchRationalArray,5536
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchPerSampleShorts,7090
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchFloatArray,2527
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchPerSampleAnys,7222
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchString,3136
cbench-consumer-tiff2bw/tif_dirread/ChopUpSingleUncompressedStrip,12095
cbench-consumer-tiff2bw/tif_dirread/EstimateStripByteCounts,14705
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchRational,2523
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchData,13821
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchLongArray,2292
cbench-consumer-tiff2bw/tif_dirread/TIFFFetchShortArray,5370
cbench-consumer-tiff2bw/tif_lzw/LZWCleanup,2748
cbench-consumer-tiff2bw/tif_lzw/TIFFInitLZW,6095
cbench-consumer-tiff2bw/tif_lzw/LZWSetupDecode,5592
cbench-consumer-tiff2bw/tif_lzw/LZWPreDecode,8865
cbench-consumer-tiff2bw/tif_read/TIFFReadRawTile,4750
cbench-consumer-tiff2bw/tif_read/TIFFSeek,12983
cbench-consumer-tiff2bw/tif_read/TIFFReadScanline,9265
cbench-consumer-tiff2bw/tif_read/TIFFStartStrip,11354
cbench-consumer-tiff2bw/tif_read/TIFFFillStrip,13332
cbench-consumer-tiff2bw/tif_read/TIFFCheckRead,4007
cbench-consumer-tiff2bw/tif_read/_TIFFSwab64BitData,2287
cbench-consumer-tiff2bw/tif_read/TIFFReadBufferSetup,5375
cbench-consumer-tiff2bw/tif_read/TIFFFillTile,12298
cbench-consumer-tiff2bw/tif_read/_TIFFSwab32BitData,2287
cbench-consumer-tiff2bw/tif_read/TIFFStartTile,18036
cbench-consumer-tiff2bw/tif_read/TIFFReadEncodedStrip,13624
cbench-consumer-tiff2bw/tif_read/TIFFReadRawTile1,10918
cbench-consumer-tiff2bw/tif_read/TIFFReadTile,4449
cbench-consumer-tiff2bw/tif_read/TIFFReadEncodedTile,11524
cbench-consumer-tiff2bw/tif_read/TIFFReadRawStrip,6145
cbench-consumer-tiff2bw/tif_read/TIFFReadRawStrip1,10502
cbench-consumer-tiff2bw/tif_read/_TIFFSwab16BitData,2287
cbench-consumer-tiff2bw/tif_luv/Luv32fromXYZ,2486
cbench-consumer-tiff2bw/tif_luv/LogLuvInitState,8742
cbench-consumer-tiff2bw/tif_luv/LogLuvGuessDataFmt,3811
cbench-consumer-tiff2bw/tif_luv/Luv32toXYZ,2444
cbench-consumer-tiff2bw/tif_luv/LogLuvEncodeStrip,8916
cbench-consumer-tiff2bw/tif_luv/Luv32fromLuv48,2804
cbench-consumer-tiff2bw/tif_luv/LogLuvDecode24,12378
cbench-consumer-tiff2bw/tif_luv/pix16toY,3336
cbench-consumer-tiff2bw/tif_luv/LogLuvEncodeTile,8916
cbench-consumer-tiff2bw/tif_luv/L16fromY,2659
cbench-consumer-tiff2bw/tif_luv/uv_decode,5910
cbench-consumer-tiff2bw/tif_luv/LogLuvDecodeTile,8916
cbench-consumer-tiff2bw/tif_luv/Luv24fromLuv48,5515
cbench-consumer-tiff2bw/tif_luv/Luv32toRGB,2702
cbench-consumer-tiff2bw/tif_luv/LogLuvCleanup,2319
cbench-consumer-tiff2bw/tif_luv/Luv32toLuv48,5003
cbench-consumer-tiff2bw/tif_luv/LogL16InitState,7829
cbench-consumer-tiff2bw/tif_luv/Luv24toLuv48,4503
cbench-consumer-tiff2bw/tif_luv/LogL16GuessDataFmt,2803
cbench-consumer-tiff2bw/tif_luv/Luv24toRGB,2702
cbench-consumer-tiff2bw/tif_luv/LogLuvDecodeStrip,8916
cbench-consumer-tiff2bw/tif_luv/Luv24toXYZ,2463
cbench-consumer-tiff2bw/tif_luv/LogLuvEncode24,16403
cbench-consumer-tiff2bw/tif_luv/LogLuvVSetField,9508
cbench-consumer-tiff2bw/tif_luv/pix32fromXYZ,9516
cbench-consumer-tiff2bw/tif_luv/L16toGry,4410
cbench-consumer-tiff2bw/tif_luv/pix16fromY,5005
cbench-consumer-tiff2bw/tif_luv/XYZtoRGB24,8773
cbench-consumer-tiff2bw/tif_luv/Luv24fromXYZ,2486
cbench-consumer-tiff2bw/tif_luv/pix24toXYZ,9925
cbench-consumer-tiff2bw/tif_luv/LogLuvVGetField,5783
cbench-consumer-tiff2bw/tif_luv/L16toY,2653
cbench-consumer-tiff2bw/tif_luv/pix24fromXYZ,8465
cbench-consumer-tiff2bw/tif_luv/uv_encode,4203
cbench-consumer-tiff2bw/tif_luv/TIFFInitSGILog,7010
cbench-consumer-tiff2bw/tif_luv/LogLuvSetupEncode,11243
cbench-consumer-tiff2bw/tif_luv/pix32toXYZ,9985
cbench-consumer-tiff2bw/tif_luv/LogLuvSetupDecode,10260
cbench-consumer-tiff2bw/tif_open/TIFFInitOrder,2503
cbench-consumer-tiff2bw/tif_open/_TIFFgetMode,3847
cbench-consumer-tiff2bw/tif_getimage/TIFFYCbCrToRGBInit,12006
cbench-consumer-tiff2bw/tif_getimage/putRGBcontig8bitMaptile,4103
cbench-consumer-tiff2bw/tif_getimage/putRGBcontig16bittile,3304
cbench-consumer-tiff2bw/tif_getimage/TIFFReadRGBAImage,3848
cbench-consumer-tiff2bw/tif_getimage/putcontig8bitYCbCr44tile,27003
cbench-consumer-tiff2bw/tif_getimage/put2bitcmaptile,7603
cbench-consumer-tiff2bw/tif_getimage/TIFFReadRGBAStrip,7606
cbench-consumer-tiff2bw/tif_getimage/putRGBcontig8bitCMYKtile,49903
cbench-consumer-tiff2bw/tif_getimage/initYCbCrConversion,9179
cbench-consumer-tiff2bw/tif_getimage/putRGBAAcontig8bittile,14303
cbench-consumer-tiff2bw/tif_getimage/putRGBUAcontig16bittile,10804
cbench-consumer-tiff2bw/tif_getimage/putcontig8bitYCbCr11tile,6103
cbench-consumer-tiff2bw/tif_getimage/checkcmap,3303
cbench-consumer-tiff2bw/tif_getimage/gtStripContig,18467
cbench-consumer-tiff2bw/tif_getimage/put1bitcmaptile,10403
cbench-consumer-tiff2bw/tif_getimage/cvtcmap,3004
cbench-consumer-tiff2bw/tif_getimage/setorientation,4893
cbench-consumer-tiff2bw/tif_getimage/putRGBUAcontig8bittile,10704
cbench-consumer-tiff2bw/tif_getimage/buildMap,6160
cbench-consumer-tiff2bw/tif_getimage/gtTileContig,20166
cbench-consumer-tiff2bw/tif_getimage/putRGBAAseparate16bittile,4104
cbench-consumer-tiff2bw/tif_getimage/TIFFRGBAImageEnd,5323
cbench-consumer-tiff2bw/tif_getimage/putgreytile,3503
cbench-consumer-tiff2bw/tif_getimage/putRGBseparate16bittile,3703
cbench-consumer-tiff2bw/tif_getimage/put2bitbwtile,7603
cbench-consumer-tiff2bw/tif_getimage/put4bitbwtile,6103
cbench-consumer-tiff2bw/tif_getimage/put4bitcmaptile,6103
cbench-consumer-tiff2bw/tif_getimage/putRGBAAcontig16bittile,3404
cbench-consumer-tiff2bw/tif_getimage/isCCITTCompression,2666
cbench-consumer-tiff2bw/tif_getimage/putRGBUAseparate16bittile,8203
cbench-consumer-tiff2bw/tif_getimage/TIFFReadRGBATile,16010
cbench-consumer-tiff2bw/tif_getimage/pickTileSeparateCase,6618
cbench-consumer-tiff2bw/tif_getimage/putcontig8bitYCbCr22tile,10504
cbench-consumer-tiff2bw/tif_getimage/makecmap,20004
cbench-consumer-tiff2bw/tif_getimage/putRGBcontig8bitCMYKMaptile,8104
cbench-consumer-tiff2bw/tif_getimage/putcontig8bitYCbCr41tile,9904
cbench-consumer-tiff2bw/tif_getimage/makebwmap,17003
cbench-consumer-tiff2bw/tif_getimage/putcontig8bitYCbCr42tile,15704
cbench-consumer-tiff2bw/tif_getimage/putRGBseparate8bittile,12805
cbench-consumer-tiff2bw/tif_getimage/putRGBUAseparate8bittile,8101
cbench-consumer-tiff2bw/tif_getimage/putRGBseparate8bitMaptile,4103
cbench-consumer-tiff2bw/tif_getimage/put8bitcmaptile,10603
cbench-consumer-tiff2bw/tif_getimage/putRGBcontig8bittile,12803
cbench-consumer-tiff2bw/tif_getimage/TIFFRGBAImageGet,6879
cbench-consumer-tiff2bw/tif_getimage/put1bitbwtile,10403
cbench-consumer-tiff2bw/tif_getimage/setupMap,11648
cbench-consumer-tiff2bw/tif_getimage/putcontig8bitYCbCr21tile,7204
cbench-consumer-tiff2bw/tif_getimage/putRGBAAseparate8bittile,15205
cbench-consumer-tiff2bw/tif_dirinfo/_TIFFMergeFieldInfo,5603
cbench-consumer-tiff2bw/tif_dirinfo/_TIFFPrintFieldInfo,7530
cbench-consumer-tiff2bw/tif_dirinfo/_TIFFFindFieldInfo,3605
cbench-consumer-tiff2bw/tif_dirinfo/tagCompare,3303
cbench-consumer-tiff2bw/tif_dirinfo/_TIFFSetupFieldInfo,1993
cbench-consumer-tiff2bw/tif_dirinfo/_TIFFFieldWithTag,3047
cbench-consumer-tiff2bw/tif_dirinfo/_TIFFSampleToTagType,3804
cbench-consumer-tiff2bw/tif_write/TIFFWriteBufferSetup,7261
cbench-consumer-tiff2bw/tif_write/TIFFGrowStrips,6945
cbench-consumer-tiff2bw/tif_write/TIFFWriteEncodedTile,27425
cbench-consumer-tiff2bw/tif_write/TIFFWriteRawStrip,11219
cbench-consumer-tiff2bw/tif_write/TIFFSetupStrips,8788
cbench-consumer-tiff2bw/tif_write/TIFFAppendToStrip,10589
cbench-consumer-tiff2bw/tif_write/TIFFWriteEncodedStrip,24625
cbench-consumer-tiff2bw/tif_write/TIFFWriteCheck,9623
cbench-consumer-tiff2bw/tif_write/TIFFWriteTile,3510
cbench-consumer-tiff2bw/tif_write/TIFFFlushData1,4693
